,Date,Obj1,Err,Star1,Star2,Star3,Airm, Filter,Group,SkyBri.,Expo time,SnapShots,LimitingMagnitude
21,2458555.36971,14.867,0.019,13.772,14.461,14.847,1.0,CV,na,19.57,60.0,1.0,18.4
22,2458555.37047,14.853,0.019,13.772,14.455,14.835,1.0,CV,na,19.54,60.0,1.0,18.4
23,2458555.37124,14.88,0.02,13.772,14.461,14.843,1.0,CV,na,19.5,60.0,1.0,18.3
24,2458555.37199,14.879,0.023,13.772,14.452,14.828,1.0,CV,na,19.19,60.0,1.0,18.1
25,2458555.37274,14.918,0.024,13.772,14.434,14.826,1.0,CV,na,19.22,60.0,1.0,18.1
26,2458555.37351,14.903,0.023,13.772,14.427,14.848,1.0,CV,na,19.34,60.0,1.0,18.3
27,2458555.37448,14.912,0.024,13.772,14.449,14.827,1.0,CV,na,19.17,60.0,1.0,18.1
28,2458555.37524,14.858,0.024,13.772,14.431,14.835,1.0,CV,na,19.09,60.0,1.0,18.1
29,2458555.37601,14.848,0.02,13.772,14.453,14.831,1.0,CV,na,19.52,60.0,1.0,18.4
30,2458555.37676,14.844,0.019,13.772,14.449,14.84,1.0,CV,na,19.53,60.0,1.0,18.3
31,2458555.37751,14.863,0.023,13.772,14.443,14.848,1.0,CV,na,19.17,60.0,1.0,18.1
32,2458555.37826,14.871,0.039,13.772,14.416,14.884,1.0,CV,na,18.25,60.0,1.0,17.4
33,2458555.37903,14.802,0.029,13.772,14.444,14.803,1.0,CV,na,18.7,60.0,1.0,17.8
34,2458555.37978,14.901,0.022,13.772,14.436,14.844,1.0,CV,na,19.29,60.0,1.0,18.2
35,2458555.38075,14.846,0.02,13.772,14.442,14.83,1.0,CV,na,19.45,60.0,1.0,18.3
36,2458555.3815,14.872,0.02,13.772,14.462,14.845,1.0,CV,na,19.47,60.0,1.0,18.3
37,2458555.38227,14.838,0.02,13.772,14.401,14.801,1.0,CV,na,19.38,60.0,1.0,18.3
38,2458555.38302,14.878,0.021,13.772,14.439,14.853,1.0,CV,na,19.36,60.0,1.0,18.3
39,2458555.38377,14.819,0.021,13.772,14.43,14.83,1.0,CV,na,19.37,60.0,1.0,18.3
40,2458555.38453,14.833,0.02,13.772,14.456,14.874,1.0,CV,na,19.38,60.0,1.0,18.2
41,2458555.38529,14.858,0.021,13.772,14.464,14.827,1.0,CV,na,19.39,60.0,1.0,18.3
42,2458555.38604,14.846,0.021,13.772,14.447,14.858,1.0,CV,na,19.35,60.0,1.0,18.3
43,2458555.38681,14.833,0.02,13.772,14.468,14.806,1.0,CV,na,19.41,60.0,1.0,18.3
44,2458555.38756,14.837,0.02,13.772,14.469,14.829,1.0,CV,na,19.43,60.0,1.0,18.3
45,2458555.38831,14.825,0.02,13.772,14.431,14.802,1.0,CV,na,19.48,60.0,1.0,18.3
46,2458555.38906,14.82,0.019,13.772,14.414,14.85,1.0,CV,na,19.53,60.0,1.0,18.3
47,2458555.38983,14.833,0.02,13.772,14.451,14.813,1.0,CV,na,19.53,60.0,1.0,18.3
48,2458555.39058,14.869,0.02,13.772,14.438,14.838,1.0,CV,na,19.53,60.0,1.0,18.4
49,2458555.39133,14.916,0.02,13.772,14.449,14.807,1.0,CV,na,19.5,60.0,1.0,18.3
50,2458555.39208,14.941,0.022,13.772,14.492,14.841,1.0,CV,na,19.51,60.0,1.0,18.4
51,2458555.39306,14.917,0.021,13.772,14.417,14.844,1.0,CV,na,19.53,60.0,1.0,18.4
52,2458555.39381,14.967,0.021,13.772,14.443,14.854,1.0,CV,na,19.5,60.0,1.0,18.3
53,2458555.39456,14.976,0.021,13.772,14.446,14.814,1.0,CV,na,19.48,60.0,1.0,18.3
54,2458555.39532,14.963,0.021,13.772,14.442,14.841,1.0,CV,na,19.49,60.0,1.0,18.3
55,2458555.39609,15.011,0.027,13.772,14.442,14.824,1.0,CV,na,19.09,60.0,1.0,18.0
56,2458555.39685,15.008,0.021,13.772,14.449,14.856,1.0,CV,na,19.45,60.0,1.0,18.3
57,2458555.3976,14.985,0.022,13.772,14.439,14.851,1.0,CV,na,19.48,60.0,1.0,18.3
58,2458555.39836,14.994,0.022,13.772,14.437,14.82,1.0,CV,na,19.48,60.0,1.0,18.4
59,2458555.39911,15.008,0.021,13.772,14.441,14.809,1.0,CV,na,19.5,60.0,1.0,18.3
60,2458555.39986,14.957,0.021,13.772,14.426,14.842,1.0,CV,na,19.5,60.0,1.0,18.4
61,2458555.40061,14.973,0.021,13.772,14.466,14.843,1.0,CV,na,19.52,60.0,1.0,18.4
62,2458555.40159,14.913,0.02,13.772,14.423,14.791,1.0,CV,na,19.51,60.0,1.0,18.3
63,2458555.40234,14.928,0.02,13.772,14.449,14.847,1.0,CV,na,19.56,60.0,1.0,18.4
64,2458555.40309,14.985,0.021,13.772,14.463,14.85,1.0,CV,na,19.56,60.0,1.0,18.4
65,2458555.40384,14.964,0.02,13.772,14.436,14.875,1.0,CV,na,19.59,60.0,1.0,18.4
66,2458555.40459,14.958,0.02,13.772,14.44,14.857,1.0,CV,na,19.56,60.0,1.0,18.4
67,2458555.40535,14.964,0.021,13.772,14.448,14.802,1.0,CV,na,19.5,60.0,1.0,18.3
68,2458555.4061,14.965,0.021,13.772,14.444,14.87,1.0,CV,na,19.51,60.0,1.0,18.4
69,2458555.40685,14.948,0.021,13.772,14.44,14.849,1.0,CV,na,19.44,60.0,1.0,18.3
70,2458555.40762,14.941,0.021,13.772,14.425,14.824,1.01,CV,na,19.48,60.0,1.0,18.3
71,2458555.40838,14.984,0.025,13.772,14.47,14.817,1.01,CV,na,19.16,60.0,1.0,18.1
72,2458555.40913,15.016,0.024,13.772,14.433,14.822,1.01,CV,na,19.37,60.0,1.0,18.3
73,2458555.40988,15.046,0.038,13.772,14.446,14.866,1.01,CV,na,18.6,60.0,1.0,17.7
74,2458555.41086,14.981,0.035,13.772,14.408,14.914,1.01,CV,na,18.59,60.0,1.0,17.7
75,2458555.41162,15.032,0.029,13.772,14.414,14.839,1.01,CV,na,18.89,60.0,1.0,17.9
76,2458555.41237,15.054,0.023,13.772,14.447,14.843,1.01,CV,na,19.43,60.0,1.0,18.3
77,2458555.41313,14.993,0.023,13.772,14.412,14.839,1.01,CV,na,19.35,60.0,1.0,18.2
78,2458555.41389,15.073,0.033,13.772,14.497,14.873,1.01,CV,na,18.89,60.0,1.0,17.9
79,2458555.41464,15.068,0.031,13.772,14.447,14.833,1.01,CV,na,18.9,60.0,1.0,17.9
80,2458555.41541,15.093,0.023,13.772,14.435,14.827,1.01,CV,na,19.56,60.0,1.0,18.4
81,2458555.41617,15.062,0.022,13.772,14.421,14.841,1.01,CV,na,19.53,60.0,1.0,18.3
82,2458555.41693,15.133,0.028,13.772,14.477,14.851,1.01,CV,na,19.14,60.0,1.0,18.1
83,2458555.41771,15.074,0.027,13.772,14.436,14.838,1.01,CV,na,19.17,60.0,1.0,18.1
84,2458555.41847,15.039,0.021,13.772,14.462,14.858,1.01,CV,na,19.63,60.0,1.0,18.4
85,2458555.41922,15.0,0.02,13.772,14.431,14.841,1.01,CV,na,19.59,60.0,1.0,18.4
86,2458555.41998,15.005,0.02,13.772,14.457,14.84,1.01,CV,na,19.61,60.0,1.0,18.4
87,2458555.42073,14.969,0.02,13.772,14.411,14.839,1.01,CV,na,19.58,60.0,1.0,18.4
88,2458555.42169,14.98,0.02,13.772,14.441,14.852,1.01,CV,na,19.62,60.0,1.0,18.4
89,2458555.42244,14.953,0.02,13.772,14.428,14.804,1.01,CV,na,19.6,60.0,1.0,18.4
90,2458555.42319,14.899,0.024,13.772,14.45,14.84,1.01,CV,na,19.28,60.0,1.0,18.1
91,2458555.42395,14.922,0.029,13.772,14.427,14.805,1.01,CV,na,18.97,60.0,1.0,18.0
92,2458555.42471,14.987,0.03,13.772,14.472,14.839,1.01,CV,na,18.9,60.0,1.0,17.9
93,2458555.42547,14.949,0.045,13.772,14.412,14.846,1.01,CV,na,18.15,60.0,1.0,17.4
94,2458555.42625,15.09,0.054,13.772,14.474,14.849,1.02,CV,na,18.18,60.0,1.0,17.4
95,2458555.42703,14.969,0.028,13.772,14.416,14.82,1.02,CV,na,18.92,60.0,1.0,17.9
96,2458555.42779,14.997,0.031,13.772,14.439,14.881,1.02,CV,na,18.85,60.0,1.0,17.9
97,2458555.42855,14.954,0.026,13.772,14.484,14.86,1.02,CV,na,19.06,60.0,1.0,18.1
98,2458555.42953,14.952,0.028,13.772,14.439,14.885,1.02,CV,na,18.93,60.0,1.0,18.0
99,2458555.4303,14.915,0.021,13.772,14.435,14.826,1.02,CV,na,19.45,60.0,1.0,18.3
100,2458555.43106,14.923,0.02,13.772,14.473,14.85,1.02,CV,na,19.53,60.0,1.0,18.4
101,2458555.43183,14.879,0.019,13.772,14.452,14.828,1.02,CV,na,19.55,60.0,1.0,18.3
102,2458555.43259,14.945,0.023,13.772,14.433,14.811,1.02,CV,na,19.35,60.0,1.0,18.3
103,2458555.43334,14.98,0.023,13.772,14.46,14.826,1.02,CV,na,19.48,60.0,1.0,18.3
104,2458555.43411,14.993,0.032,13.772,14.465,14.8,1.02,CV,na,18.75,60.0,1.0,17.8
105,2458555.43488,14.924,0.027,13.772,14.374,14.748,1.02,CV,na,19.01,60.0,1.0,18.0
106,2458555.43565,15.022,0.029,13.772,14.454,14.869,1.02,CV,na,19.05,60.0,1.0,18.0
107,2458555.43641,15.034,0.026,13.772,14.431,14.851,1.02,CV,na,19.23,60.0,1.0,18.1
108,2458555.43738,14.996,0.025,13.772,14.442,14.832,1.02,CV,na,19.2,60.0,1.0,18.1
109,2458555.43815,14.98,0.023,13.772,14.415,14.83,1.02,CV,na,19.4,60.0,1.0,18.2
110,2458555.4389,15.0,0.022,13.772,14.425,14.852,1.03,CV,na,19.47,60.0,1.0,18.3
111,2458555.43966,14.898,0.02,13.772,14.447,14.831,1.03,CV,na,19.48,60.0,1.0,18.3
112,2458555.44043,14.923,0.021,13.772,14.465,14.805,1.03,CV,na,19.52,60.0,1.0,18.4
113,2458555.44118,14.915,0.02,13.772,14.443,14.839,1.03,CV,na,19.52,60.0,1.0,18.4
114,2458555.44194,14.883,0.021,13.772,14.427,14.841,1.03,CV,na,19.45,60.0,1.0,18.3
115,2458555.44299,14.914,0.021,13.772,14.447,14.83,1.03,CV,na,19.52,60.0,1.0,18.4
116,2458555.44395,14.944,0.02,13.772,14.445,14.843,1.03,CV,na,19.57,60.0,1.0,18.4
117,2458555.4447,14.957,0.028,13.772,14.439,14.866,1.03,CV,na,18.95,60.0,1.0,18.0
118,2458555.44546,14.899,0.021,13.772,14.432,14.85,1.03,CV,na,19.5,60.0,1.0,18.3
119,2458555.44623,14.936,0.023,13.772,14.444,14.866,1.03,CV,na,19.32,60.0,1.0,18.2
120,2458555.44698,14.957,0.021,13.772,14.446,14.83,1.03,CV,na,19.49,60.0,1.0,18.3
121,2458555.44773,14.937,0.02,13.772,14.434,14.816,1.03,CV,na,19.49,60.0,1.0,18.4
122,2458555.44848,14.923,0.022,13.772,14.441,14.87,1.04,CV,na,19.37,60.0,1.0,18.3
123,2458555.44925,14.869,0.024,13.772,14.464,14.859,1.04,CV,na,19.09,60.0,1.0,18.0
124,2458555.45001,14.869,0.037,13.772,14.443,14.827,1.04,CV,na,18.47,60.0,1.0,17.6
125,2458555.45098,14.87,0.023,13.772,14.441,14.87,1.04,CV,na,19.14,60.0,1.0,18.1
126,2458555.45175,14.769,0.021,13.772,14.462,14.827,1.04,CV,na,19.35,60.0,1.0,18.2
127,2458555.45251,14.813,0.022,13.772,14.453,14.826,1.04,CV,na,19.22,60.0,1.0,18.1
128,2458555.45328,14.833,0.037,13.772,14.498,14.823,1.04,CV,na,18.29,60.0,1.0,17.5
129,2458555.45404,14.895,0.022,13.772,14.441,14.804,1.04,CV,na,19.31,60.0,1.0,18.2
130,2458555.4548,14.935,0.037,13.772,14.454,14.844,1.04,CV,na,18.53,60.0,1.0,17.6
131,2458555.45557,14.974,0.029,13.772,14.448,14.88,1.04,CV,na,18.92,60.0,1.0,17.9
132,2458555.45633,14.851,0.041,13.772,14.399,14.793,1.04,CV,na,18.27,60.0,1.0,17.4
133,2458555.45711,14.943,0.031,13.772,14.484,14.796,1.04,CV,na,18.81,60.0,1.0,17.8
134,2458555.45787,14.857,0.071,13.772,14.474,14.886,1.05,CV,na,17.51,60.0,1.0,16.8
