,NAME,Date,Obj1,MAGERR,FILTER,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AIRMASS,GROUP,CHART,NOTES
38,BH Lyn,2458559.6131597226,15.335,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.13,000-BJZ-143,13.835999999999999,1.012,,4145or,na
39,BH Lyn,2458559.614375,15.349,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.172,000-BJZ-143,13.889000000000001,1.012,,4145or,na
40,BH Lyn,2458559.6155902776,15.349,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.08,000-BJZ-143,13.790999999999999,1.012,,4145or,na
41,BH Lyn,2458559.6221527774,15.16,0.023,CV,NO,STD,000-BJZ-142,13.135,000-BJZ-143,13.799000000000001,1.014,,4145or,na
42,BH Lyn,2458559.623368056,15.218,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.157,000-BJZ-143,13.834000000000001,1.014,,4145or,na
43,BH Lyn,2458559.629386574,15.162,0.024,CV,NO,STD,000-BJZ-142,13.15,000-BJZ-143,13.839,1.016,,4145or,na
44,BH Lyn,2458559.6306018517,15.204,0.024,CV,NO,STD,000-BJZ-142,13.13,000-BJZ-143,13.767000000000001,1.016,,4145or,na
45,BH Lyn,2458559.6318055554,15.322000000000001,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.11,000-BJZ-143,13.762,1.0170000000000001,,4145or,na
46,BH Lyn,2458559.633009259,15.282,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.161,000-BJZ-143,13.79,1.0170000000000001,,4145or,na
47,BH Lyn,2458559.634224537,15.302,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.134,000-BJZ-143,13.782,1.018,,4145or,na
48,BH Lyn,2458559.6354398155,15.255,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.134,000-BJZ-143,13.812000000000001,1.018,,4145or,na
49,BH Lyn,2458559.6366435187,15.192,0.025,CV,NO,STD,000-BJZ-142,13.115,000-BJZ-143,13.783,1.0190000000000001,,4145or,na
50,BH Lyn,2458559.6378472224,15.245999999999999,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.123,000-BJZ-143,13.777999999999999,1.02,,4145or,na
51,BH Lyn,2458559.6390625,15.418,0.031,CV,NO,STD,000-BJZ-142,13.149000000000001,000-BJZ-143,13.79,1.02,,4145or,na
52,BH Lyn,2458559.6402662043,15.355,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.193,000-BJZ-143,13.833,1.021,,4145or,na
53,BH Lyn,2458559.641481481,15.398,0.032,CV,NO,STD,000-BJZ-142,13.173,000-BJZ-143,13.835999999999999,1.022,,4145or,na
54,BH Lyn,2458559.6426851847,15.380999999999998,0.03,CV,NO,STD,000-BJZ-142,13.145,000-BJZ-143,13.812000000000001,1.022,,4145or,na
55,BH Lyn,2458559.643900463,15.370999999999999,0.036000000000000004,CV,NO,STD,000-BJZ-142,13.269,000-BJZ-143,13.904000000000002,1.023,,4145or,na
56,BH Lyn,2458559.645104166,15.275,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.182,000-BJZ-143,13.808,1.024,,4145or,na
57,BH Lyn,2458559.651273148,15.304,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.130999999999998,000-BJZ-143,13.787,1.028,,4145or,na
58,BH Lyn,2458559.652488426,15.32,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.135,000-BJZ-143,13.809000000000001,1.0290000000000001,,4145or,na
59,BH Lyn,2458559.6536805555,15.247,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.138,000-BJZ-143,13.782,1.03,,4145or,na
60,BH Lyn,2458559.6548958328,15.300999999999998,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.095999999999998,000-BJZ-143,13.777000000000001,1.031,,4145or,na
61,BH Lyn,2458559.6561574074,15.382,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.124,000-BJZ-143,13.789000000000001,1.033,,4145or,na
62,BH Lyn,2458559.657361111,15.343,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.128,000-BJZ-143,13.786,1.034,,4145or,na
63,BH Lyn,2458559.658576389,15.353,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.124,000-BJZ-143,13.784,1.035,,4145or,na
64,BH Lyn,2458559.659791666,15.342,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.122,000-BJZ-143,13.755,1.036,,4145or,na
65,BH Lyn,2458559.6609953702,15.218,0.025,CV,NO,STD,000-BJZ-142,13.127,000-BJZ-143,13.784,1.037,,4145or,na
66,BH Lyn,2458559.662210648,15.265,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.123,000-BJZ-143,13.763,1.038,,4145or,na
67,BH Lyn,2458559.663414352,15.212,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.124,000-BJZ-143,13.770999999999999,1.04,,4145or,na
68,BH Lyn,2458559.66462963,15.147,0.024,CV,NO,STD,000-BJZ-142,13.136,000-BJZ-143,13.806,1.041,,4145or,na
69,BH Lyn,2458559.6658449075,15.167,0.025,CV,NO,STD,000-BJZ-142,13.194,000-BJZ-143,13.824000000000002,1.042,,4145or,na
70,BH Lyn,2458559.667048611,15.161,0.025,CV,NO,STD,000-BJZ-142,13.181,000-BJZ-143,13.838,1.044,,4145or,na
71,BH Lyn,2458559.668252315,15.132,0.025,CV,NO,STD,000-BJZ-142,13.187000000000001,000-BJZ-143,13.818,1.045,,4145or,na
72,BH Lyn,2458559.6694675926,15.267999999999999,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.161,000-BJZ-143,13.812000000000001,1.046,,4145or,na
73,BH Lyn,2458559.670729167,15.282,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.163,000-BJZ-143,13.808,1.048,,4145or,na
74,BH Lyn,2458559.6719328705,15.263,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.165999999999999,000-BJZ-143,13.809000000000001,1.0490000000000002,,4145or,na
75,BH Lyn,2458559.673148148,15.225999999999999,0.025,CV,NO,STD,000-BJZ-142,13.14,000-BJZ-143,13.806,1.051,,4145or,na
76,BH Lyn,2458559.674351852,15.229000000000001,0.033,CV,NO,STD,000-BJZ-142,13.395999999999999,000-BJZ-143,14.050999999999998,1.052,,4145or,na
77,BH Lyn,2458559.6755671296,15.196,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.227,000-BJZ-143,13.867,1.054,,4145or,na
78,BH Lyn,2458559.6767708333,15.163,0.025,CV,NO,STD,000-BJZ-142,13.175999999999998,000-BJZ-143,13.831,1.055,,4145or,na
79,BH Lyn,2458559.677962963,15.293,0.031,CV,NO,STD,000-BJZ-142,13.312999999999999,000-BJZ-143,13.998,1.057,,4145or,na
80,BH Lyn,2458559.6791782407,15.344000000000001,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.162,000-BJZ-143,13.811,1.0590000000000002,,4145or,na
81,BH Lyn,2458559.6803819444,15.377,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.135,000-BJZ-143,13.784,1.06,,4145or,na
82,BH Lyn,2458559.681608796,15.308,0.031,CV,NO,STD,000-BJZ-142,13.247,000-BJZ-143,13.863,1.062,,4145or,na
83,BH Lyn,2458559.6828125,15.222999999999999,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.175,000-BJZ-143,13.818,1.064,,4145or,na
84,BH Lyn,2458559.684016204,15.212,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.151,000-BJZ-143,13.822000000000001,1.0659999999999998,,4145or,na
85,BH Lyn,2458559.685219907,15.159,0.025,CV,NO,STD,000-BJZ-142,13.152000000000001,000-BJZ-143,13.807,1.067,,4145or,na
86,BH Lyn,2458559.686423611,15.206,0.024,CV,NO,STD,000-BJZ-142,13.140999999999998,000-BJZ-143,13.800999999999998,1.069,,4145or,na
87,BH Lyn,2458559.6876388886,15.187999999999999,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.205,000-BJZ-143,13.872,1.071,,4145or,na
88,BH Lyn,2458559.6888425928,15.177999999999999,0.032,CV,NO,STD,000-BJZ-142,13.38,000-BJZ-143,14.025,1.073,,4145or,na
89,BH Lyn,2458559.6900578705,15.24,0.031,CV,NO,STD,000-BJZ-142,13.362,000-BJZ-143,13.985999999999999,1.075,,4145or,na
90,BH Lyn,2458559.691273148,15.255999999999998,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.283,000-BJZ-143,13.929,1.077,,4145or,na
91,BH Lyn,2458559.692476852,15.245999999999999,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.25,000-BJZ-143,13.892999999999999,1.079,,4145or,na
92,BH Lyn,2458559.6936921296,15.288,0.031,CV,NO,STD,000-BJZ-142,13.277000000000001,000-BJZ-143,13.92,1.081,,4145or,na
93,BH Lyn,2458559.6949074073,15.337,0.03,CV,NO,STD,000-BJZ-142,13.173,000-BJZ-143,13.849,1.083,,4145or,na
94,BH Lyn,2458559.6961111114,15.33,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.163,000-BJZ-143,13.866,1.085,,4145or,na
95,BH Lyn,2458559.6973263887,15.44,0.03,CV,NO,STD,000-BJZ-142,13.163,000-BJZ-143,13.797,1.088,,4145or,na
96,BH Lyn,2458559.698541667,15.398,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.123,000-BJZ-143,13.787,1.09,,4145or,na
97,BH Lyn,2458559.6997569446,15.402000000000001,0.031,CV,NO,STD,000-BJZ-142,13.138,000-BJZ-143,13.784,1.092,,4145or,na
98,BH Lyn,2458559.7009722227,15.481,0.032,CV,NO,STD,000-BJZ-142,13.14,000-BJZ-143,13.802,1.094,,4145or,na
99,BH Lyn,2458559.702175926,15.460999999999999,0.032,CV,NO,STD,000-BJZ-142,13.137,000-BJZ-143,13.799000000000001,1.097,,4145or,na
100,BH Lyn,2458559.703391204,15.41,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.15,000-BJZ-143,13.796,1.099,,4145or,na
101,BH Lyn,2458559.7046064814,15.253,0.026000000000000002,CV,NO,STD,000-BJZ-142,13.135,000-BJZ-143,13.787,1.101,,4145or,na
102,BH Lyn,2458559.7058101846,15.341,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.142000000000001,000-BJZ-143,13.782,1.104,,4145or,na
103,BH Lyn,2458559.7070138888,15.429,0.031,CV,NO,STD,000-BJZ-142,13.144,000-BJZ-143,13.783,1.1059999999999999,,4145or,na
104,BH Lyn,2458559.7082291665,15.462,0.031,CV,NO,STD,000-BJZ-142,13.147,000-BJZ-143,13.835999999999999,1.109,,4145or,na
105,BH Lyn,2458559.711851852,15.557,0.037000000000000005,CV,NO,STD,000-BJZ-142,13.183,000-BJZ-143,13.843,1.1159999999999999,,4145or,na
106,BH Lyn,2458559.7130671297,15.613,0.038,CV,NO,STD,000-BJZ-142,13.171,000-BJZ-143,13.844000000000001,1.119,,4145or,na
107,BH Lyn,2458559.7142824074,15.883,0.044000000000000004,CV,NO,STD,000-BJZ-142,13.14,000-BJZ-143,13.792,1.122,,4145or,na
108,BH Lyn,2458559.7154976847,16.105999999999998,0.055999999999999994,CV,NO,STD,000-BJZ-142,13.151,000-BJZ-143,13.789000000000001,1.125,,4145or,na
109,BH Lyn,2458559.716701389,16.241,0.064,CV,NO,STD,000-BJZ-142,13.158,000-BJZ-143,13.790999999999999,1.127,,4145or,na
110,BH Lyn,2458559.7179050925,16.597,0.08900000000000001,CV,NO,STD,000-BJZ-142,13.152000000000001,000-BJZ-143,13.802,1.13,,4145or,na
111,BH Lyn,2458559.71912037,16.985,0.11699999999999999,CV,NO,STD,000-BJZ-142,13.124,000-BJZ-143,13.779000000000002,1.133,,4145or,na
112,BH Lyn,2458559.720324074,16.875,0.109,CV,NO,STD,000-BJZ-142,13.13,000-BJZ-143,13.802,1.136,,4145or,na
113,BH Lyn,2458559.721539352,16.662,0.091,CV,NO,STD,000-BJZ-142,13.174000000000001,000-BJZ-143,13.802999999999999,1.139,,4145or,na
114,BH Lyn,2458559.722743056,16.561,0.084,CV,NO,STD,000-BJZ-142,13.186,000-BJZ-143,13.812000000000001,1.1420000000000001,,4145or,na
115,BH Lyn,2458559.723958333,16.415,0.071,CV,NO,STD,000-BJZ-142,13.142000000000001,000-BJZ-143,13.809000000000001,1.145,,4145or,na
116,BH Lyn,2458559.725173611,16.195999999999998,0.064,CV,NO,STD,000-BJZ-142,13.181,000-BJZ-143,13.822000000000001,1.148,,4145or,na
117,BH Lyn,2458559.726388889,15.834000000000001,0.044000000000000004,CV,NO,STD,000-BJZ-142,13.171,000-BJZ-143,13.821,1.151,,4145or,na
118,BH Lyn,2458559.727650463,15.658,0.037000000000000005,CV,NO,STD,000-BJZ-142,13.161,000-BJZ-143,13.782,1.1540000000000001,,4145or,na
119,BH Lyn,2458559.728854167,15.689,0.038,CV,NO,STD,000-BJZ-142,13.172,000-BJZ-143,13.843,1.158,,4145or,na
120,BH Lyn,2458559.7300694445,15.581,0.039,CV,NO,STD,000-BJZ-142,13.200999999999999,000-BJZ-143,13.841,1.161,,4145or,na
121,BH Lyn,2458559.7312847227,15.453,0.033,CV,NO,STD,000-BJZ-142,13.163,000-BJZ-143,13.799000000000001,1.1640000000000001,,4145or,na
122,BH Lyn,2458559.7324884254,15.39,0.03,CV,NO,STD,000-BJZ-142,13.168,000-BJZ-143,13.811,1.167,,4145or,na
123,BH Lyn,2458559.7336921296,15.342,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.155999999999999,000-BJZ-143,13.8,1.171,,4145or,na
124,BH Lyn,2458559.7349074073,15.359000000000002,0.03,CV,NO,STD,000-BJZ-142,13.145,000-BJZ-143,13.811,1.1740000000000002,,4145or,na
125,BH Lyn,2458559.7361111115,15.369000000000002,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.175,000-BJZ-143,13.808,1.178,,4145or,na
126,BH Lyn,2458559.7373379627,15.277999999999999,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.179,000-BJZ-143,13.812999999999999,1.181,,4145or,na
127,BH Lyn,2458559.738553241,15.259,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.183,000-BJZ-143,13.808,1.185,,4145or,na
128,BH Lyn,2458559.7397569446,15.33,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.145999999999999,000-BJZ-143,13.829,1.188,,4145or,na
129,BH Lyn,2458559.7410185183,15.300999999999998,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.159,000-BJZ-143,13.809000000000001,1.192,,4145or,na
130,BH Lyn,2458559.742222222,15.300999999999998,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.163,000-BJZ-143,13.84,1.196,,4145or,na
131,BH Lyn,2458559.7434375,15.286,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.144,000-BJZ-143,13.819,1.2,,4145or,na
132,BH Lyn,2458559.7446527774,15.21,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.241,000-BJZ-143,13.870999999999999,1.203,,4145or,na
133,BH Lyn,2458559.7458564816,15.333,0.031,CV,NO,STD,000-BJZ-142,13.175,000-BJZ-143,13.839,1.207,,4145or,na
134,BH Lyn,2458559.74707176,15.324000000000002,0.034,CV,NO,STD,000-BJZ-142,13.245999999999999,000-BJZ-143,13.862,1.2109999999999999,,4145or,na
135,BH Lyn,2458559.748287037,15.444,0.037000000000000005,CV,NO,STD,000-BJZ-142,13.253,000-BJZ-143,13.883,1.215,,4145or,na
136,BH Lyn,2458559.7495023147,15.369000000000002,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.15,000-BJZ-143,13.822000000000001,1.219,,4145or,na
137,BH Lyn,2458559.7507175924,15.333,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.163,000-BJZ-143,13.822000000000001,1.2229999999999999,,4145or,na
138,BH Lyn,2458559.75193287,15.352,0.042,CV,NO,STD,000-BJZ-142,13.505999999999998,000-BJZ-143,14.183,1.227,,4145or,na
139,BH Lyn,2458559.754351852,15.492,0.08199999999999999,CV,NO,STD,000-BJZ-142,13.814,000-BJZ-143,14.503,1.236,,4145or,na
140,BH Lyn,2458559.755555556,15.1,0.08,CV,NO,STD,000-BJZ-142,14.059000000000001,000-BJZ-143,14.732999999999999,1.24,,4145or,na
141,BH Lyn,2458559.75675926,15.312999999999999,0.075,CV,NO,STD,000-BJZ-142,13.825999999999999,000-BJZ-143,14.46,1.244,,4145or,na
142,BH Lyn,2458559.757974537,15.309000000000001,0.078,CV,NO,STD,000-BJZ-142,13.874,000-BJZ-143,14.505,1.249,,4145or,na
143,BH Lyn,2458559.759189815,15.210999999999999,0.065,CV,NO,STD,000-BJZ-142,13.784,000-BJZ-143,14.465,1.253,,4145or,na
144,BH Lyn,2458559.7604050925,15.297,0.038,CV,NO,STD,000-BJZ-142,13.315,000-BJZ-143,13.988,1.258,,4145or,na
145,BH Lyn,2458559.76162037,15.28,0.077,CV,NO,STD,000-BJZ-142,13.875,000-BJZ-143,14.522,1.262,,4145or,na
146,BH Lyn,2458559.762824074,15.152000000000001,0.062,CV,NO,STD,000-BJZ-142,13.779000000000002,000-BJZ-143,14.468,1.2670000000000001,,4145or,na
147,BH Lyn,2458559.764039352,15.062999999999999,0.076,CV,NO,STD,000-BJZ-142,14.052,000-BJZ-143,14.661,1.272,,4145or,na
148,BH Lyn,2458559.774942129,15.073,0.036000000000000004,CV,NO,STD,000-BJZ-142,13.42,000-BJZ-143,14.081,1.317,,4145or,na
149,BH Lyn,2458559.7761689816,14.965,0.03,CV,NO,STD,000-BJZ-142,13.362,000-BJZ-143,14.023,1.3219999999999998,,4145or,na
150,BH Lyn,2458559.7773726853,14.977,0.025,CV,NO,STD,000-BJZ-142,13.265999999999998,000-BJZ-143,13.897,1.327,,4145or,na
151,BH Lyn,2458559.778576389,15.179,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.242,000-BJZ-143,13.892000000000001,1.3330000000000002,,4145or,na
152,BH Lyn,2458559.7797916667,15.133,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.206,000-BJZ-143,13.855,1.338,,4145or,na
153,BH Lyn,2458559.7809953704,15.078,0.043,CV,NO,STD,000-BJZ-142,13.542,000-BJZ-143,14.218,1.344,,4145or,na
154,BH Lyn,2458559.7834143518,15.052,0.028999999999999998,CV,NO,STD,000-BJZ-142,13.347999999999999,000-BJZ-143,13.991,1.355,,4145or,na
155,BH Lyn,2458559.784629629,15.015999999999998,0.027000000000000003,CV,NO,STD,000-BJZ-142,13.28,000-BJZ-143,13.933,1.361,,4145or,na
156,BH Lyn,2458559.7858333327,15.079,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.26,000-BJZ-143,13.954,1.367,,4145or,na
157,BH Lyn,2458559.787037037,15.197000000000001,0.027999999999999997,CV,NO,STD,000-BJZ-142,13.248,000-BJZ-143,13.892999999999999,1.3730000000000002,,4145or,na
158,BH Lyn,2458559.7882523146,15.302,0.033,CV,NO,STD,000-BJZ-142,13.263,000-BJZ-143,13.932,1.379,,4145or,na
159,BH Lyn,2458559.7894675927,15.3,0.032,CV,NO,STD,000-BJZ-142,13.275,000-BJZ-143,13.912,1.385,,4145or,na
160,BH Lyn,2458559.7906828704,15.325,0.039,CV,NO,STD,000-BJZ-142,13.368,000-BJZ-143,14.025,1.391,,4145or,na
161,BH Lyn,2458559.791886574,15.286,0.057,CV,NO,STD,000-BJZ-142,13.672,000-BJZ-143,14.337,1.3969999999999998,,4145or,na
